pomId,groupId,artifactId,scope,
junit:junit:jar:4.11-beta-1,org.hamcrest,hamcrest-core,compile,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-chrome-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-edge-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,htmlunit-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-firefox-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-ie-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-safari-driver,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-support,null,
[inherited]:selenium-java:jar:[inherited],org.seleniumhq.selenium,selenium-leg-rc,null,
org.testng:testng:jar:6.9.10,junit,junit,compile,
org.testng:testng:jar:6.9.10,com.beust,jcommander,compile,
org.testng:testng:jar:6.9.10,org.apache.ant,ant,compile,
org.testng:testng:jar:6.9.10,org.assertj,assertj-core,test,
org.testng:testng:jar:6.9.10,com.google.inject,guice,provided,
org.testng:testng:jar:6.9.10,org.yaml,snakeyaml,compile,
org.testng:testng:jar:6.9.10,org.testng,testng,test,
org.testng:testng:jar:6.9.10,org.beanshell,bsh,compile,
[inherited]:byte-buddy:jar:[inherited],com.google.code.findbugs,findbugs-annotations,provided,
org.scalacheck:scalacheck_2.11:jar:1.12.1,org.scala-lang,scala-library,null,
org.scalacheck:scalacheck_2.11:jar:1.12.1,org.scala-lang.modules,scala-parser-combinators_2.11,null,
org.scalacheck:scalacheck_2.11:jar:1.12.1,org.scala-sbt,test-interface,null,
[inherited]:slf4j-ext:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:slf4j-ext:jar:[inherited],org.slf4j,slf4j-log4j12,test,
[inherited]:slf4j-ext:jar:[inherited],ch.qos.cal10n,cal10n-api,null,
[inherited]:slf4j-ext:jar:[inherited],javassist,javassist,null,
[inherited]:slf4j-ext:jar:[inherited],commons-lang,commons-lang,null,
org.apache-extras.beanshell:bsh:jar:2.0b5,junit,junit,test,
org.apache.commons:commons-compress:jar:1.11,junit,junit,test,
org.apache.commons:commons-compress:jar:1.11,org.tukaani,xz,null,
[inherited]:maven-reporting-api:jar:[inherited],org.apache.maven.doxia,doxia-sink-api,null,
[inherited]:maven-reporting-api:jar:[inherited],org.apache.maven.doxia,doxia-logging-api,null,
[inherited]:httpasyncclient:jar:[inherited],org.apache.httpcomponents,httpcore,compile,
[inherited]:httpasyncclient:jar:[inherited],org.apache.httpcomponents,httpcore-nio,compile,
[inherited]:httpasyncclient:jar:[inherited],org.apache.httpcomponents,httpclient,compile,
[inherited]:httpasyncclient:jar:[inherited],commons-logging,commons-logging,compile,
[inherited]:httpasyncclient:jar:[inherited],junit,junit,test,
[inherited]:httpasyncclient:jar:[inherited],commons-io,commons-io,test,
[inherited]:httpasyncclient:jar:[inherited],org.mockito,mockito-core,test,
com.squareup.okio:okio-jvm:jar:3.2.0,org.jetbrains.kotlin,kotlin-stdlib-jdk8,compile,
com.squareup.okio:okio-jvm:jar:3.2.0,org.jetbrains.kotlin,kotlin-stdlib-common,compile,
[inherited]:metrics-core:bundle:[inherited],org.slf4j,slf4j-api,null,
[inherited]:metrics-core:bundle:[inherited],junit,junit,test,
[inherited]:metrics-core:bundle:[inherited],org.hamcrest,hamcrest-core,test,
[inherited]:metrics-core:bundle:[inherited],org.assertj,assertj-core,test,
[inherited]:metrics-core:bundle:[inherited],org.mockito,mockito-core,test,
[inherited]:metrics-core:bundle:[inherited],org.slf4j,slf4j-simple,test,
[inherited]:metrics-core:bundle:[inherited],org.apache.commons,commons-lang3,test,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.glassfish.jersey.core,jersey-common,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.glassfish.jersey.core,jersey-client,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],jakarta.ws.rs,jakarta.ws.rs-api,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],jakarta.annotation,jakarta.annotation-api,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.glassfish.hk2.external,jakarta.inject,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],jakarta.validation,jakarta.validation-api,null,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.osgi,org.osgi.core,provided,
org.glassfish.jersey.core:jersey-server:jar:[inherited],jakarta.xml.bind,jakarta.xml.bind-api,provided,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.glassfish.jersey.media,jersey-media-jaxb,test,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.junit.jupiter,junit-jupiter,test,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.hamcrest,hamcrest,test,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.jboss,jboss-vfs,test,
org.glassfish.jersey.core:jersey-server:jar:[inherited],org.glassfish.jersey.inject,jersey-hk2,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.apache.kafka,kafka-clients,compile,
org.apache.kafka:kafka-streams:jar:2.8.2,org.apache.kafka,connect-json,compile,
org.apache.kafka:kafka-streams:jar:2.8.2,org.slf4j,slf4j-api,compile,
org.apache.kafka:kafka-streams:jar:2.8.2,org.rocksdb,rocksdbjni,compile,
org.apache.kafka:kafka-streams:jar:2.8.2,org.apache.kafka,kafka_2.13,test,
org.apache.kafka:kafka-streams:jar:2.8.2,log4j,log4j,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.junit.jupiter,junit-jupiter-api,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.junit.vintage,junit-vintage-engine,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.easymock,easymock,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.powermock,powermock-module-junit4,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.powermock,powermock-api-easymock,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.bouncycastle,bcpkix-jdk15on,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.hamcrest,hamcrest,test,
org.apache.kafka:kafka-streams:jar:2.8.2,org.slf4j,slf4j-log4j12,test,
[inherited]:selenium-remote-driver:jar:[inherited],cglib,cglib-nodep,null,
[inherited]:selenium-remote-driver:jar:[inherited],com.google.code.gson,gson,null,
[inherited]:selenium-remote-driver:jar:[inherited],org.seleniumhq.selenium,selenium-api,null,
[inherited]:selenium-remote-driver:jar:[inherited],org.apache.httpcomponents,httpclient,null,
[inherited]:selenium-remote-driver:jar:[inherited],com.google.guava,guava,null,
[inherited]:selenium-remote-driver:jar:[inherited],org.apache.commons,commons-exec,null,
[inherited]:selenium-remote-driver:jar:[inherited],net.java.dev.jna,jna,null,
[inherited]:selenium-remote-driver:jar:[inherited],net.java.dev.jna,jna-platform,null,
[inherited]:netty-common:jar:[inherited],org.slf4j,slf4j-api,compile,
[inherited]:netty-common:jar:[inherited],commons-logging,commons-logging,compile,
[inherited]:netty-common:jar:[inherited],log4j,log4j,compile,
[inherited]:netty-common:jar:[inherited],org.apache.logging.log4j,log4j-api,compile,
[inherited]:netty-common:jar:[inherited],org.apache.logging.log4j,log4j-core,test,
[inherited]:netty-common:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:netty-common:jar:[inherited],io.netty,netty-dev-tools,test,
[inherited]:netty-common:jar:[inherited],org.javassist,javassist,test,
[inherited]:netty-common:jar:[inherited],junit,junit,test,
[inherited]:netty-common:jar:[inherited],io.netty,netty-build,test,
[inherited]:netty-common:jar:[inherited],org.hamcrest,hamcrest-library,test,
[inherited]:netty-common:jar:[inherited],ch.qos.logback,logback-classic,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.base,ops4j-base-lang,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.base,ops4j-base-net,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.base,ops4j-base-io,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.base,ops4j-base-util-property,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.base,ops4j-base-util-xml,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.ops4j.pax.url,pax-url-commons,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.osgi,org.osgi.core,provided,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.osgi,org.osgi.compendium,provided,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.slf4j,slf4j-api,compile,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-api,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-spi,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-util,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-impl,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-connector-basic,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.aether,aether-transport-wagon,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven,maven-aether-provider,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven,maven-settings-builder,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.sonatype.plexus,plexus-sec-dispatcher,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.sonatype.plexus,plexus-cipher,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven.wagon,wagon-provider-api,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven.wagon,wagon-file,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven.wagon,wagon-http-lightweight,null,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],junit,junit,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.easymock,easymock,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],ch.qos.logback,logback-classic,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.jetty.aggregate,jetty-server,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.eclipse.jetty.aggregate,jetty-plus,test,
org.ops4j.pax.url:pax-url-aether:bundle:[inherited],org.apache.maven.shared,maven-invoker,test,
com.github.luben:zstd-jni:jar:1.5.5-3,org.scalatest,scalatest_2.13,test,
com.github.luben:zstd-jni:jar:1.5.5-3,org.scalatestplus,scalacheck-1-16_2.13,test,
[inherited]:netty-codec:jar:[inherited],${project.groupId},netty-common,null,
[inherited]:netty-codec:jar:[inherited],${project.groupId},netty-buffer,null,
[inherited]:netty-codec:jar:[inherited],${project.groupId},netty-transport,null,
[inherited]:netty-codec:jar:[inherited],com.google.protobuf,protobuf-java,null,
[inherited]:netty-codec:jar:[inherited],com.google.protobuf.nano,protobuf-javanano,null,
[inherited]:netty-codec:jar:[inherited],org.jboss.marshalling,jboss-marshalling,null,
[inherited]:netty-codec:jar:[inherited],com.jcraft,jzlib,null,
[inherited]:netty-codec:jar:[inherited],com.ning,compress-lzf,null,
[inherited]:netty-codec:jar:[inherited],net.jpountz.lz4,lz4,null,
[inherited]:netty-codec:jar:[inherited],com.github.jponge,lzma-java,null,
[inherited]:netty-codec:jar:[inherited],com.github.luben,zstd-jni,null,
[inherited]:netty-codec:jar:[inherited],com.aayushatharva.brotli4j,brotli4j,null,
[inherited]:netty-codec:jar:[inherited],com.aayushatharva.brotli4j,native-linux-x86_64,null,
[inherited]:netty-codec:jar:[inherited],com.aayushatharva.brotli4j,native-osx-x86_64,null,
[inherited]:netty-codec:jar:[inherited],com.aayushatharva.brotli4j,native-windows-x86_64,null,
[inherited]:netty-codec:jar:[inherited],org.mockito,mockito-core,null,
[inherited]:netty-codec:jar:[inherited],org.jboss.marshalling,jboss-marshalling-serial,test,
[inherited]:netty-codec:jar:[inherited],org.jboss.marshalling,jboss-marshalling-river,test,
[inherited]:netty-codec:jar:[inherited],org.apache.commons,commons-compress,test,
[inherited]:netty-codec:jar:[inherited],org.reflections,reflections,null,
[inherited]:netty-codec:jar:[inherited],com.google.code.gson,gson,null,
[inherited]:netty-codec:jar:[inherited],${project.groupId},netty-transport,test,
org.jetbrains.kotlin:kotlin-stdlib-jdk8:jar:1.8.10,org.jetbrains.kotlin,kotlin-stdlib,compile,
org.jetbrains.kotlin:kotlin-stdlib-jdk8:jar:1.8.10,org.jetbrains.kotlin,kotlin-stdlib-jdk7,compile,
[inherited]:utils:jar:[inherited],org.reactivestreams,reactive-streams,null,
[inherited]:utils:jar:[inherited],software.amazon.awssdk,annotations,null,
[inherited]:utils:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:utils:jar:[inherited],org.junit.jupiter,junit-jupiter,test,
[inherited]:utils:jar:[inherited],org.junit.vintage,junit-vintage-engine,test,
[inherited]:utils:jar:[inherited],org.hamcrest,hamcrest-all,test,
[inherited]:utils:jar:[inherited],org.hamcrest,hamcrest-core,test,
[inherited]:utils:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:utils:jar:[inherited],org.mockito,mockito-junit-jupiter,test,
[inherited]:utils:jar:[inherited],org.assertj,assertj-core,test,
[inherited]:utils:jar:[inherited],commons-io,commons-io,test,
[inherited]:utils:jar:[inherited],org.reactivestreams,reactive-streams-tck,test,
[inherited]:utils:jar:[inherited],org.apache.logging.log4j,log4j-api,test,
[inherited]:utils:jar:[inherited],org.apache.logging.log4j,log4j-core,test,
[inherited]:utils:jar:[inherited],org.apache.logging.log4j,log4j-slf4j-impl,test,
[inherited]:utils:jar:[inherited],org.slf4j,jcl-over-slf4j,test,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.12.7,junit,junit,test,
org.jetbrains.kotlinx:kotlinx-serialization-core:pom:1.5.0,org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,compile,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.8.20,org.jetbrains.kotlin,kotlin-stdlib-common,compile,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.8.20,org.jetbrains,annotations,compile,
org.mockito:mockito-core:jar:3.6.0,net.bytebuddy,byte-buddy,compile,
org.mockito:mockito-core:jar:3.6.0,net.bytebuddy,byte-buddy-agent,compile,
org.mockito:mockito-core:jar:3.6.0,org.objenesis,objenesis,compile,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,org.scala-lang,scala-library,null,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,com.typesafe.scala-logging,scala-logging-api_2.11,null,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,org.scala-lang,scala-reflect,null,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,org.slf4j,slf4j-api,null,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,org.scalatest,scalatest_2.11,test,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,org.mockito,mockito-all,test,
com.typesafe.scala-logging:scala-logging-slf4j_2.11:jar:2.1.2,ch.qos.logback,logback-classic,test,
[inherited]:httpcore5:jar:[inherited],junit,junit,test,
[inherited]:httpcore5:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:httpcore5:jar:[inherited],org.slf4j,slf4j-api,test,
[inherited]:httpcore5:jar:[inherited],org.apache.logging.log4j,log4j-slf4j-impl,test,
[inherited]:httpcore5:jar:[inherited],org.apache.logging.log4j,log4j-core,test,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-jms-client-all,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-boot,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-server,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-dto,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-cli,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-jms-server,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-jms-client,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-ra,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-spring-integration,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq.rest,artemis-rest,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-web,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-core-client,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-amqp-protocol,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-stomp-protocol,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-openwire-protocol,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-hornetq-protocol,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-mqtt-protocol,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,activemq-artemis-native,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-jdbc-store,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-tools,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-website,null,
[inherited]:apache-artemis:pom:[inherited],org.jboss.logmanager,jboss-logmanager,null,
[inherited]:apache-artemis:pom:[inherited],org.jboss.slf4j,slf4j-jboss-logmanager,null,
[inherited]:apache-artemis:pom:[inherited],org.wildfly.common,wildfly-common,null,
[inherited]:apache-artemis:pom:[inherited],io.airlift,airline,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,activemq-client,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,activemq-openwire-legacy,null,
[inherited]:apache-artemis:pom:[inherited],org.eclipse.jetty.aggregate,jetty-all,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.tomcat,tomcat-servlet-api,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.qpid,qpid-jms-client,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-console,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,activemq-branding,null,
[inherited]:apache-artemis:pom:[inherited],org.apache.activemq,artemis-plugin,null,
[inherited]:apache-artemis:pom:[inherited],commons-beanutils,commons-beanutils,null,
[inherited]:apache-artemis:pom:[inherited],commons-logging,commons-logging,null,
